WARN  2022-09-06 22:46:03,449 [main][Main.java:16] : TEST
       |  \-[RANGE] Node: 'RANGE'
       |     +-[DOT] Node: '.'
       |     |  +-[DOT] Node: '.'
       |     |  |  +-[DOT] Node: '.'
       |     |  |  |  +-[IDENT] Node: 'org'
       |     |  |  |  \-[IDENT] Node: 'example'
       |     |  |  \-[IDENT] Node: 'models'
       |     |  \-[IDENT] Node: 'Author'
       |     \-[ALIAS] Node: 'generatedAlias0'
       \-[SELECT] Node: 'select'
          \-[AGGREGATE] Node: 'avg'
             \-[DOT] Node: '.'
                +-[IDENT] Node: 'generatedAlias0'
                \-[IDENT] Node: 'salary'

DEBUG 2022-09-08 19:35:28,021 [main][ErrorCounter.java:95] : throwQueryException() : no errors
DEBUG 2022-09-08 19:35:28,021 [main][HqlSqlBaseWalker.java:124] : select << begin [level=1, statement=select]
DEBUG 2022-09-08 19:35:28,022 [main][FromElement.java:148] : FromClause{level=1} : org.example.models.Author (generatedAlias0) -> author0_
DEBUG 2022-09-08 19:35:28,022 [main][FromReferenceNode.java:60] : Resolved : generatedAlias0 -> author0_.id
DEBUG 2022-09-08 19:35:28,023 [main][DotNode.java:661] : getDataType() : salary -> org.hibernate.type.IntegerType@ecb5d623
DEBUG 2022-09-08 19:35:28,023 [main][FromReferenceNode.java:60] : Resolved : generatedAlias0.salary -> author0_.salary
DEBUG 2022-09-08 19:35:28,024 [main][HqlSqlBaseWalker.java:128] : select : finishing up [level=1, statement=select]
DEBUG 2022-09-08 19:35:28,024 [main][HqlSqlWalker.java:725] : processQuery() :  ( SELECT ( {select clause} ( avg ( author0_.salary author0_.id salary ) ) ) ( FromClause{level=1} Author author0_ ) )
DEBUG 2022-09-08 19:35:28,024 [main][JoinProcessor.java:169] : Using FROM fragment [Author author0_]
DEBUG 2022-09-08 19:35:28,024 [main][HqlSqlBaseWalker.java:132] : select >> end [level=1, statement=select]
DEBUG 2022-09-08 19:35:28,025 [main][QueryTranslatorImpl.java:265] : --- SQL AST ---
 \-[SELECT] QueryNode: 'SELECT'  querySpaces (Author)
    +-[SELECT_CLAUSE] SelectClause: '{select clause}'
    |  +-[AGGREGATE] AggregateNode: 'avg'
    |  |  \-[DOT] DotNode: 'author0_.salary' {propertyName=salary,dereferenceType=PRIMITIVE,getPropertyPath=salary,path=generatedAlias0.salary,tableAlias=author0_,className=org.example.models.Author,classAlias=generatedAlias0}
    |  |     +-[ALIAS_REF] IdentNode: 'author0_.id' {alias=generatedAlias0, className=org.example.models.Author, tableAlias=author0_}
    |  |     \-[IDENT] IdentNode: 'salary' {originalText=salary}
    |  \-[SELECT_COLUMNS] SqlNode: ' as col_0_0_'
    \-[FROM] FromClause: 'from' FromClause{level=1, fromElementCounter=1, fromElements=1, fromElementByClassAlias=[generatedAlias0], fromElementByTableAlias=[author0_], fromElementsByPath=[], collectionJoinFromElementsByPath=[], impliedElements=[]}
       \-[FROM_FRAGMENT] FromElement: 'Author author0_' FromElement{explicit,not a collection join,not a fetch join,fetch non-lazy properties,classAlias=generatedAlias0,role=null,tableName=Author,tableAlias=author0_,origin=null,columns={,className=org.example.models.Author}}

DEBUG 2022-09-08 19:35:28,025 [main][ErrorCounter.java:95] : throwQueryException() : no errors
DEBUG 2022-09-08 19:35:28,026 [main][QueryTranslatorImpl.java:247] : HQL: select avg(generatedAlias0.salary) from org.example.models.Author as generatedAlias0
DEBUG 2022-09-08 19:35:28,026 [main][QueryTranslatorImpl.java:248] : SQL: select avg(author0_.salary) as col_0_0_ from Author author0_
DEBUG 2022-09-08 19:35:28,026 [main][ErrorCounter.java:95] : throwQueryException() : no errors
DEBUG 2022-09-08 19:35:28,026 [main][SqlStatementLogger.java:92] : select avg(author0_.salary) as col_0_0_ from Author author0_
DEBUG 2022-09-08 19:35:28,028 [main][DelegatingBasicLogger.java:384] : Result set row: 0
DEBUG 2022-09-08 19:35:28,028 [main][Loader.java:1527] : Result row: 
DEBUG 2022-09-08 19:35:28,028 [main][LogicalConnectionManagedImpl.java:154] : Initiating JDBC connection release from afterTransaction
DEBUG 2022-09-08 19:35:28,031 [main][CriteriaQueryImpl.java:307] : Rendered criteria query -> select generatedAlias0 from Author as generatedAlias0 where generatedAlias0.salary>3000
DEBUG 2022-09-08 19:35:28,032 [main][QueryTranslatorImpl.java:278] : parse() - HQL: select generatedAlias0 from org.example.models.Author as generatedAlias0 where generatedAlias0.salary>3000
DEBUG 2022-09-08 19:35:28,033 [main][QueryTranslatorImpl.java:296] : --- HQL AST ---
 \-[QUERY] Node: 'query'
    +-[SELECT_FROM] Node: 'SELECT_FROM'
    |  +-[FROM] Node: 'from'
    |  |  \-[RANGE] Node: 'RANGE'
    |  |     +-[DOT] Node: '.'
    |  |     |  +-[DOT] Node: '.'
    |  |     |  |  +-[DOT] Node: '.'
    |  |     |  |  |  +-[IDENT] Node: 'org'
    |  |     |  |  |  \-[IDENT] Node: 'example'
    |  |     |  |  \-[IDENT] Node: 'models'
    |  |     |  \-[IDENT] Node: 'Author'
    |  |     \-[ALIAS] Node: 'generatedAlias0'
    |  \-[SELECT] Node: 'select'
    |     \-[IDENT] Node: 'generatedAlias0'
    \-[WHERE] Node: 'where'
       \-[GT] Node: '>'
          +-[DOT] Node: '.'
          |  +-[IDENT] Node: 'generatedAlias0'
          |  \-[IDENT] Node: 'salary'
          \-[NUM_INT] Node: '3000'

DEBUG 2022-09-08 19:35:28,033 [main][ErrorCounter.java:95] : throwQueryException() : no errors
DEBUG 2022-09-08 19:35:28,033 [main][HqlSqlBaseWalker.java:124] : select << begin [level=1, statement=select]
DEBUG 2022-09-08 19:35:28,033 [main][FromElement.java:148] : FromClause{level=1} : org.example.models.Author (generatedAlias0) -> author0_
DEBUG 2022-09-08 19:35:28,034 [main][FromReferenceNode.java:60] : Resolved : generatedAlias0 -> author0_.id
DEBUG 2022-09-08 19:35:28,035 [main][FromReferenceNode.java:60] : Resolved : generatedAlias0 -> author0_.id
DEBUG 2022-09-08 19:35:28,035 [main][DotNode.java:661] : getDataType() : salary -> org.hibernate.type.IntegerType@ecb5d623
DEBUG 2022-09-08 19:35:28,035 [main][FromReferenceNode.java:60] : Resolved : generatedAlias0.salary -> author0_.salary
DEBUG 2022-09-08 19:35:28,036 [main][HqlSqlBaseWalker.java:128] : select : finishing up [level=1, statement=select]
DEBUG 2022-09-08 19:35:28,036 [main][HqlSqlWalker.java:725] : processQuery() :  ( SELECT ( {select clause} author0_.id ) ( FromClause{level=1} Author author0_ ) ( where ( > ( author0_.salary author0_.id salary ) 3000 ) ) )
DEBUG 2022-09-08 19:35:28,036 [main][JoinProcessor.java:169] : Using FROM fragment [Author author0_]
DEBUG 2022-09-08 19:35:28,037 [main][HqlSqlBaseWalker.java:132] : select >> end [level=1, statement=select]
DEBUG 2022-09-08 19:35:28,037 [main][QueryTranslatorImpl.java:265] : --- SQL AST ---
 \-[SELECT] QueryNode: 'SELECT'  querySpaces (Author)
    +-[SELECT_CLAUSE] SelectClause: '{select clause}'
    |  +-[ALIAS_REF] IdentNode: 'author0_.id as id1_0_' {alias=generatedAlias0, className=org.example.models.Author, tableAlias=author0_}
    |  \-[SQL_TOKEN] SqlFragment: 'author0_.name as name2_0_, author0_.salary as salary3_0_'
    +-[FROM] FromClause: 'from' FromClause{level=1, fromElementCounter=1, fromElements=1, fromElementByClassAlias=[generatedAlias0], fromElementByTableAlias=[author0_], fromElementsByPath=[], collectionJoinFromElementsByPath=[], impliedElements=[]}
    |  \-[FROM_FRAGMENT] FromElement: 'Author author0_' FromElement{explicit,not a collection join,not a fetch join,fetch non-lazy properties,classAlias=generatedAlias0,role=null,tableName=Author,tableAlias=author0_,origin=null,columns={,className=org.example.models.Author}}
    \-[WHERE] SqlNode: 'where'
       \-[GT] BinaryLogicOperatorNode: '>'
          +-[DOT] DotNode: 'author0_.salary' {propertyName=salary,dereferenceType=PRIMITIVE,getPropertyPath=salary,path=generatedAlias0.salary,tableAlias=author0_,className=org.example.models.Author,classAlias=generatedAlias0}
          |  +-[ALIAS_REF] IdentNode: 'author0_.id' {alias=generatedAlias0, className=org.example.models.Author, tableAlias=author0_}
          |  \-[IDENT] IdentNode: 'salary' {originalText=salary}
          \-[NUM_INT] LiteralNode: '3000'

DEBUG 2022-09-08 19:35:28,037 [main][ErrorCounter.java:95] : throwQueryException() : no errors
DEBUG 2022-09-08 19:35:28,038 [main][QueryTranslatorImpl.java:247] : HQL: select generatedAlias0 from org.example.models.Author as generatedAlias0 where generatedAlias0.salary>3000
DEBUG 2022-09-08 19:35:28,038 [main][QueryTranslatorImpl.java:248] : SQL: select author0_.id as id1_0_, author0_.name as name2_0_, author0_.salary as salary3_0_ from Author author0_ where author0_.salary>3000
DEBUG 2022-09-08 19:35:28,038 [main][ErrorCounter.java:95] : throwQueryException() : no errors
DEBUG 2022-09-08 19:35:28,038 [main][SqlStatementLogger.java:92] : select author0_.id as id1_0_, author0_.name as name2_0_, author0_.salary as salary3_0_ from Author author0_ where author0_.salary>3000
DEBUG 2022-09-08 19:35:28,040 [main][DelegatingBasicLogger.java:384] : Result set row: 0
DEBUG 2022-09-08 19:35:28,040 [main][Loader.java:1527] : Result row: EntityKey[org.example.models.Author#2]
DEBUG 2022-09-08 19:35:28,041 [main][DelegatingBasicLogger.java:384] : Result set row: 1
DEBUG 2022-09-08 19:35:28,041 [main][Loader.java:1527] : Result row: EntityKey[org.example.models.Author#4]
DEBUG 2022-09-08 19:35:28,041 [main][TwoPhaseLoad.java:141] : Resolving associations for [org.example.models.Author#2]
DEBUG 2022-09-08 19:35:28,041 [main][TwoPhaseLoad.java:267] : Done materializing entity [org.example.models.Author#2]
DEBUG 2022-09-08 19:35:28,041 [main][TwoPhaseLoad.java:141] : Resolving associations for [org.example.models.Author#4]
DEBUG 2022-09-08 19:35:28,041 [main][TwoPhaseLoad.java:267] : Done materializing entity [org.example.models.Author#4]
DEBUG 2022-09-08 19:35:28,043 [main][LogicalConnectionManagedImpl.java:154] : Initiating JDBC connection release from afterTransaction
DEBUG 2022-09-08 19:35:57,346 [pool-1-thread-1][PooledConnections.java:51] : Connection pool now considered primed; min-size will be maintained
WARN  2022-09-08 19:44:18,956 [main][Main.java:17] : TEST
DEBUG 2022-09-08 19:44:19,013 [main][CoreLogging.java:28] : Logging Provider: org.jboss.logging.Log4jLoggerProvider
DEBUG 2022-09-08 19:44:19,022 [main][IntegratorServiceImpl.java:46] : Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
DEBUG 2022-09-08 19:44:19,024 [main][IntegratorServiceImpl.java:46] : Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
DEBUG 2022-09-08 19:44:19,027 [main][IntegratorServiceImpl.java:46] : Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
INFO  2022-09-08 19:44:19,115 [main][Version.java:45] : HHH000412: Hibernate Core {5.2.2.Final}
INFO  2022-09-08 19:44:19,118 [main][Environment.java:213] : HHH000206: hibernate.properties not found
INFO  2022-09-08 19:44:19,120 [main][Environment.java:318] : HHH000021: Bytecode provider name : javassist
DEBUG 2022-09-08 19:44:19,148 [main][LocalXmlResourceResolver.java:57] : Interpreting public/system identifier : [null] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
DEBUG 2022-09-08 19:44:19,149 [main][LocalXmlResourceResolver.java:85] : Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
DEBUG 2022-09-08 19:44:19,157 [main][JaxbCfgProcessor.java:116] : cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
DEBUG 2022-09-08 19:44:19,446 [main][Configuration.java:724] : Building session factory using internal StandardServiceRegistryBuilder
DEBUG 2022-09-08 19:44:19,452 [main][ServiceBinding.java:68] : Overriding existing service binding [org.hibernate.secure.spi.JaccService]
DEBUG 2022-09-08 19:44:19,453 [main][Configuration.java:652] : Building session factory using provided StandardServiceRegistry
DEBUG 2022-09-08 19:44:19,465 [main][RegionFactoryInitiator.java:75] : Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
INFO  2022-09-08 19:44:19,471 [main][JavaReflectionManager.java:66] : HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
DEBUG 2022-09-08 19:44:19,489 [main][BasicTypeRegistry.java:145] : Adding type registration boolean -> org.hibernate.type.BooleanType@daafba34
DEBUG 2022-09-08 19:44:19,489 [main][BasicTypeRegistry.java:145] : Adding type registration boolean -> org.hibernate.type.BooleanType@daafba34
DEBUG 2022-09-08 19:44:19,490 [main][BasicTypeRegistry.java:145] : Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@daafba34
DEBUG 2022-09-08 19:44:19,492 [main][BasicTypeRegistry.java:145] : Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@99610b76
DEBUG 2022-09-08 19:44:19,493 [main][BasicTypeRegistry.java:145] : Adding type registration true_false -> org.hibernate.type.TrueFalseType@6998ed65
DEBUG 2022-09-08 19:44:19,494 [main][BasicTypeRegistry.java:145] : Adding type registration yes_no -> org.hibernate.type.YesNoType@e9cefcc7
DEBUG 2022-09-08 19:44:19,495 [main][BasicTypeRegistry.java:145] : Adding type registration byte -> org.hibernate.type.ByteType@fdf51ca2
DEBUG 2022-09-08 19:44:19,496 [main][BasicTypeRegistry.java:145] : Adding type registration byte -> org.hibernate.type.ByteType@fdf51ca2
DEBUG 2022-09-08 19:44:19,496 [main][BasicTypeRegistry.java:145] : Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@fdf51ca2
DEBUG 2022-09-08 19:44:19,497 [main][BasicTypeRegistry.java:145] : Adding type registration character -> org.hibernate.type.CharacterType@45e783c
DEBUG 2022-09-08 19:44:19,498 [main][BasicTypeRegistry.java:145] : Adding type registration char -> org.hibernate.type.CharacterType@45e783c
DEBUG 2022-09-08 19:44:19,498 [main][BasicTypeRegistry.java:145] : Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@45e783c
DEBUG 2022-09-08 19:44:19,500 [main][BasicTypeRegistry.java:145] : Adding type registration short -> org.hibernate.type.ShortType@99d77154
DEBUG 2022-09-08 19:44:19,500 [main][BasicTypeRegistry.java:145] : Adding type registration short -> org.hibernate.type.ShortType@99d77154
DEBUG 2022-09-08 19:44:19,501 [main][BasicTypeRegistry.java:145] : Adding type registration java.lang.Short -> org.hibernate.type.ShortType@99d77154
DEBUG 2022-09-08 19:44:19,502 [main][BasicTypeRegistry.java:145] : Adding type registration integer -> org.hibernate.type.IntegerType@37be5ab7
DEBUG 2022-09-08 19:44:19,503 [main][BasicTypeRegistry.java:145] : Adding type registration int -> org.hibernate.type.IntegerType@37be5ab7
DEBUG 2022-09-08 19:44:19,503 [main][BasicTypeRegistry.java:145] : Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@37be5ab7
DEBUG 2022-09-08 19:44:19,505 [main][BasicTypeRegistry.java:145] : Adding type registration long -> org.hibernate.type.LongType@40c0b06c
DEBUG 2022-09-08 19:44:19,505 [main][BasicTypeRegistry.java:145] : Adding type registration long -> org.hibernate.type.LongType@40c0b06c
DEBUG 2022-09-08 19:44:19,506 [main][BasicTypeRegistry.java:145] : Adding type registration java.lang.Long -> org.hibernate.type.LongType@40c0b06c
DEBUG 2022-09-08 19:44:19,509 [main][BasicTypeRegistry.java:145] : Adding type registration float -> org.hibernate.type.FloatType@f3419578
DEBUG 2022-09-08 19:44:19,509 [main][BasicTypeRegistry.java:145] : Adding type registration float -> org.hibernate.type.FloatType@f3419578
DEBUG 2022-09-08 19:44:19,510 [main][BasicTypeRegistry.java:145] : Adding type registration java.lang.Float -> org.hibernate.type.FloatType@f3419578
DEBUG 2022-09-08 19:44:19,511 [main][BasicTypeRegistry.java:145] : Adding type registration double -> org.hibernate.type.DoubleType@4e538206
DEBUG 2022-09-08 19:44:19,512 [main][BasicTypeRegistry.java:145] : Adding type registration double -> org.hibernate.type.DoubleType@4e538206
DEBUG 2022-09-08 19:44:19,513 [main][BasicTypeRegistry.java:145] : Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@4e538206
DEBUG 2022-09-08 19:44:19,514 [main][BasicTypeRegistry.java:145] : Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@a3cab3a4
DEBUG 2022-09-08 19:44:19,515 [main][BasicTypeRegistry.java:145] : Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@a3cab3a4
DEBUG 2022-09-08 19:44:19,516 [main][BasicTypeRegistry.java:145] : Adding type registration big_integer -> org.hibernate.type.BigIntegerType@636c5ccb
DEBUG 2022-09-08 19:44:19,517 [main][BasicTypeRegistry.java:145] : Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@636c5ccb
DEBUG 2022-09-08 19:44:19,518 [main][BasicTypeRegistry.java:145] : Adding type registration string -> org.hibernate.type.StringType@fdc058aa
DEBUG 2022-09-08 19:44:19,518 [main][BasicTypeRegistry.java:145] : Adding type registration java.lang.String -> org.hibernate.type.StringType@fdc058aa
DEBUG 2022-09-08 19:44:19,519 [main][BasicTypeRegistry.java:145] : Adding type registration nstring -> org.hibernate.type.StringNVarcharType@23146373
DEBUG 2022-09-08 19:44:19,520 [main][BasicTypeRegistry.java:145] : Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@de81ae9e
DEBUG 2022-09-08 19:44:19,521 [main][BasicTypeRegistry.java:145] : Adding type registration url -> org.hibernate.type.UrlType@6d0ee5e8
DEBUG 2022-09-08 19:44:19,521 [main][BasicTypeRegistry.java:145] : Adding type registration java.net.URL -> org.hibernate.type.UrlType@6d0ee5e8
DEBUG 2022-09-08 19:44:19,523 [main][BasicTypeRegistry.java:145] : Adding type registration Duration -> org.hibernate.type.DurationType@c0612851
